RUNNO,TRNO,TNAM,WSTA....,SOIL_ID...,PDAT,HDAT,HWAH,PRCM,Zones,Pyear,Pday,Hyear,Hday
28812,1,AAAA0001,AAAA7937,WI_GLBW752,1990288,1991119,2234,642,Monze,1990,288,1991,119
28813,1,AAAA0001,AAAA7937,WI_GLBW752,1991288,1992119,1160,478,Monze,1991,288,1992,119
28814,1,AAAA0001,AAAA7937,WI_GLBW752,1992288,1993119,1110,838,Monze,1992,288,1993,119
28815,1,AAAA0001,AAAA7937,WI_GLBW752,1993288,1994119,0,607,Monze,1993,288,1994,119
28816,1,AAAA0001,AAAA7937,WI_GLBW752,1994288,1995119,0,428,Monze,1994,288,1995,119
28817,1,AAAA0001,AAAA7937,WI_GLBW752,1995288,1996119,0,722,Monze,1995,288,1996,119
28818,1,AAAA0001,AAAA7937,WI_GLBW752,1996288,1997119,1447,1043,Monze,1996,288,1997,119
28819,1,AAAA0001,AAAA7937,WI_GLBW752,1997288,1998119,1293,598,Monze,1997,288,1998,119
28820,1,AAAA0001,AAAA7937,WI_GLBW752,1998288,1999119,1156,845,Monze,1998,288,1999,119
28821,1,AAAA0001,AAAA7937,WI_GLBW752,1999288,2000119,0,855,Monze,1999,288,2000,119
28822,1,AAAA0001,AAAA7937,WI_GLBW752,2000288,2001119,0,855,Monze,2000,288,2001,119
28823,1,AAAA0001,AAAA7937,WI_GLBW752,2001288,2002119,0,457,Monze,2001,288,2002,119
28824,1,AAAA0001,AAAA7937,WI_GLBW752,2002288,2003119,0,653,Monze,2002,288,2003,119
28825,1,AAAA0001,AAAA7937,WI_GLBW752,2003288,2004119,604,856,Monze,2003,288,2004,119
28826,1,AAAA0001,AAAA7937,WI_GLBW752,2004288,2005119,0,637,Monze,2004,288,2005,119
28827,1,AAAA0001,AAAA7937,WI_GLBW752,2005288,2006119,1606,940,Monze,2005,288,2006,119
28828,1,AAAA0001,AAAA7937,WI_GLBW752,2006288,2007119,1089,796,Monze,2006,288,2007,119
28829,1,AAAA0001,AAAA7937,WI_GLBW752,2007288,2008119,1158,1031,Monze,2007,288,2008,119
28830,1,AAAA0001,AAAA7937,WI_GLBW752,2008288,2009119,0,678,Monze,2008,288,2009,119
28831,1,AAAA0001,AAAA7937,WI_GLBW752,2009288,2010119,0,907,Monze,2009,288,2010,119
28832,1,AAAA0001,AAAA7937,WI_GLBW752,2010288,2011119,0,697,Monze,2010,288,2011,119
28833,1,AAAA0001,AAAA7937,WI_GLBW752,2011288,2012119,0,570,Monze,2011,288,2012,119
28834,1,AAAA0001,AAAA7937,WI_GLBW752,2012288,2013119,0,702,Monze,2012,288,2013,119
28835,1,AAAA0001,AAAA7937,WI_GLBW752,2013288,2014119,594,675,Monze,2013,288,2014,119
28836,1,AAAA0001,AAAA7937,WI_GLBW752,2014288,2015119,0,656,Monze,2014,288,2015,119
28884,3,AAAA0001,AAAA7937,WI_GLBW752,1990288,1991119,2576,642,Monze,1990,288,1991,119
28885,3,AAAA0001,AAAA7937,WI_GLBW752,1991288,1992119,1614,478,Monze,1991,288,1992,119
28886,3,AAAA0001,AAAA7937,WI_GLBW752,1992288,1993119,1762,838,Monze,1992,288,1993,119
28887,3,AAAA0001,AAAA7937,WI_GLBW752,1993288,1994119,0,607,Monze,1993,288,1994,119
28888,3,AAAA0001,AAAA7937,WI_GLBW752,1994288,1995119,0,428,Monze,1994,288,1995,119
28889,3,AAAA0001,AAAA7937,WI_GLBW752,1995288,1996119,0,722,Monze,1995,288,1996,119
28890,3,AAAA0001,AAAA7937,WI_GLBW752,1996288,1997119,1932,1043,Monze,1996,288,1997,119
28891,3,AAAA0001,AAAA7937,WI_GLBW752,1997288,1998119,1649,598,Monze,1997,288,1998,119
28892,3,AAAA0001,AAAA7937,WI_GLBW752,1998288,1999119,1823,845,Monze,1998,288,1999,119
28893,3,AAAA0001,AAAA7937,WI_GLBW752,1999288,2000119,0,855,Monze,1999,288,2000,119
28894,3,AAAA0001,AAAA7937,WI_GLBW752,2000288,2001119,0,855,Monze,2000,288,2001,119
28895,3,AAAA0001,AAAA7937,WI_GLBW752,2001288,2002119,0,457,Monze,2001,288,2002,119
28896,3,AAAA0001,AAAA7937,WI_GLBW752,2002288,2003119,0,653,Monze,2002,288,2003,119
28897,3,AAAA0001,AAAA7937,WI_GLBW752,2003288,2004119,708,856,Monze,2003,288,2004,119
28898,3,AAAA0001,AAAA7937,WI_GLBW752,2004288,2005119,0,637,Monze,2004,288,2005,119
28899,3,AAAA0001,AAAA7937,WI_GLBW752,2005288,2006119,2354,940,Monze,2005,288,2006,119
28900,3,AAAA0001,AAAA7937,WI_GLBW752,2006288,2007119,1472,796,Monze,2006,288,2007,119
28901,3,AAAA0001,AAAA7937,WI_GLBW752,2007288,2008119,1796,1031,Monze,2007,288,2008,119
28902,3,AAAA0001,AAAA7937,WI_GLBW752,2008288,2009119,0,678,Monze,2008,288,2009,119
28903,3,AAAA0001,AAAA7937,WI_GLBW752,2009288,2010119,0,907,Monze,2009,288,2010,119
28904,3,AAAA0001,AAAA7937,WI_GLBW752,2010288,2011119,0,697,Monze,2010,288,2011,119
28905,3,AAAA0001,AAAA7937,WI_GLBW752,2011288,2012119,0,570,Monze,2011,288,2012,119
28906,3,AAAA0001,AAAA7937,WI_GLBW752,2012288,2013119,0,702,Monze,2012,288,2013,119
28907,3,AAAA0001,AAAA7937,WI_GLBW752,2013288,2014119,664,675,Monze,2013,288,2014,119
28908,3,AAAA0001,AAAA7937,WI_GLBW752,2014288,2015119,0,656,Monze,2014,288,2015,119
28956,1,AAAA0001,AAAA7937,WI_VRBW446,1990288,1991119,1431,642,Monze,1990,288,1991,119
28957,1,AAAA0001,AAAA7937,WI_VRBW446,1991288,1992119,810,478,Monze,1991,288,1992,119
28958,1,AAAA0001,AAAA7937,WI_VRBW446,1992288,1993119,732,838,Monze,1992,288,1993,119
28959,1,AAAA0001,AAAA7937,WI_VRBW446,1993288,1994119,0,607,Monze,1993,288,1994,119
28960,1,AAAA0001,AAAA7937,WI_VRBW446,1994288,1995119,0,428,Monze,1994,288,1995,119
28961,1,AAAA0001,AAAA7937,WI_VRBW446,1995288,1996119,0,722,Monze,1995,288,1996,119
28962,1,AAAA0001,AAAA7937,WI_VRBW446,1996288,1997119,936,1043,Monze,1996,288,1997,119
28963,1,AAAA0001,AAAA7937,WI_VRBW446,1997288,1998119,819,598,Monze,1997,288,1998,119
28964,1,AAAA0001,AAAA7937,WI_VRBW446,1998288,1999119,774,845,Monze,1998,288,1999,119
28965,1,AAAA0001,AAAA7937,WI_VRBW446,1999288,2000119,0,855,Monze,1999,288,2000,119
28966,1,AAAA0001,AAAA7937,WI_VRBW446,2000288,2001119,0,855,Monze,2000,288,2001,119
28967,1,AAAA0001,AAAA7937,WI_VRBW446,2001288,2002119,0,457,Monze,2001,288,2002,119
28968,1,AAAA0001,AAAA7937,WI_VRBW446,2002288,2003119,0,653,Monze,2002,288,2003,119
28969,1,AAAA0001,AAAA7937,WI_VRBW446,2003288,2004119,458,856,Monze,2003,288,2004,119
28970,1,AAAA0001,AAAA7937,WI_VRBW446,2004288,2005119,0,637,Monze,2004,288,2005,119
28971,1,AAAA0001,AAAA7937,WI_VRBW446,2005288,2006119,1071,940,Monze,2005,288,2006,119
28972,1,AAAA0001,AAAA7937,WI_VRBW446,2006288,2007119,793,796,Monze,2006,288,2007,119
28973,1,AAAA0001,AAAA7937,WI_VRBW446,2007288,2008119,820,1031,Monze,2007,288,2008,119
28974,1,AAAA0001,AAAA7937,WI_VRBW446,2008288,2009119,0,678,Monze,2008,288,2009,119
28975,1,AAAA0001,AAAA7937,WI_VRBW446,2009288,2010119,0,907,Monze,2009,288,2010,119
28976,1,AAAA0001,AAAA7937,WI_VRBW446,2010288,2011119,0,697,Monze,2010,288,2011,119
28977,1,AAAA0001,AAAA7937,WI_VRBW446,2011288,2012119,0,570,Monze,2011,288,2012,119
28978,1,AAAA0001,AAAA7937,WI_VRBW446,2012288,2013119,0,702,Monze,2012,288,2013,119
28979,1,AAAA0001,AAAA7937,WI_VRBW446,2013288,2014119,621,675,Monze,2013,288,2014,119
28980,1,AAAA0001,AAAA7937,WI_VRBW446,2014288,2015119,0,656,Monze,2014,288,2015,119
29028,3,AAAA0001,AAAA7937,WI_VRBW446,1990288,1991119,1608,642,Monze,1990,288,1991,119
29029,3,AAAA0001,AAAA7937,WI_VRBW446,1991288,1992119,1090,478,Monze,1991,288,1992,119
29030,3,AAAA0001,AAAA7937,WI_VRBW446,1992288,1993119,1009,838,Monze,1992,288,1993,119
29031,3,AAAA0001,AAAA7937,WI_VRBW446,1993288,1994119,0,607,Monze,1993,288,1994,119
29032,3,AAAA0001,AAAA7937,WI_VRBW446,1994288,1995119,0,428,Monze,1994,288,1995,119
29033,3,AAAA0001,AAAA7937,WI_VRBW446,1995288,1996119,0,722,Monze,1995,288,1996,119
29034,3,AAAA0001,AAAA7937,WI_VRBW446,1996288,1997119,1055,1043,Monze,1996,288,1997,119
29035,3,AAAA0001,AAAA7937,WI_VRBW446,1997288,1998119,956,598,Monze,1997,288,1998,119
29036,3,AAAA0001,AAAA7937,WI_VRBW446,1998288,1999119,1164,845,Monze,1998,288,1999,119
29037,3,AAAA0001,AAAA7937,WI_VRBW446,1999288,2000119,0,855,Monze,1999,288,2000,119
29038,3,AAAA0001,AAAA7937,WI_VRBW446,2000288,2001119,0,855,Monze,2000,288,2001,119
29039,3,AAAA0001,AAAA7937,WI_VRBW446,2001288,2002119,0,457,Monze,2001,288,2002,119
29040,3,AAAA0001,AAAA7937,WI_VRBW446,2002288,2003119,0,653,Monze,2002,288,2003,119
29041,3,AAAA0001,AAAA7937,WI_VRBW446,2003288,2004119,530,856,Monze,2003,288,2004,119
29042,3,AAAA0001,AAAA7937,WI_VRBW446,2004288,2005119,0,637,Monze,2004,288,2005,119
29043,3,AAAA0001,AAAA7937,WI_VRBW446,2005288,2006119,1371,940,Monze,2005,288,2006,119
29044,3,AAAA0001,AAAA7937,WI_VRBW446,2006288,2007119,955,796,Monze,2006,288,2007,119
29045,3,AAAA0001,AAAA7937,WI_VRBW446,2007288,2008119,1116,1031,Monze,2007,288,2008,119
29046,3,AAAA0001,AAAA7937,WI_VRBW446,2008288,2009119,0,678,Monze,2008,288,2009,119
29047,3,AAAA0001,AAAA7937,WI_VRBW446,2009288,2010119,0,907,Monze,2009,288,2010,119
29048,3,AAAA0001,AAAA7937,WI_VRBW446,2010288,2011119,0,697,Monze,2010,288,2011,119
29049,3,AAAA0001,AAAA7937,WI_VRBW446,2011288,2012119,0,570,Monze,2011,288,2012,119
29050,3,AAAA0001,AAAA7937,WI_VRBW446,2012288,2013119,0,702,Monze,2012,288,2013,119
29051,3,AAAA0001,AAAA7937,WI_VRBW446,2013288,2014119,707,675,Monze,2013,288,2014,119
29052,3,AAAA0001,AAAA7937,WI_VRBW446,2014288,2015119,0,656,Monze,2014,288,2015,119
29100,1,AAAA0001,AAAA7937,WI_CMTR038,1990288,1991119,3224,642,Monze,1990,288,1991,119
29101,1,AAAA0001,AAAA7937,WI_CMTR038,1991288,1992119,2323,478,Monze,1991,288,1992,119
29102,1,AAAA0001,AAAA7937,WI_CMTR038,1992288,1993119,3239,838,Monze,1992,288,1993,119
29103,1,AAAA0001,AAAA7937,WI_CMTR038,1993288,1994119,0,607,Monze,1993,288,1994,119
29104,1,AAAA0001,AAAA7937,WI_CMTR038,1994288,1995119,0,428,Monze,1994,288,1995,119
29105,1,AAAA0001,AAAA7937,WI_CMTR038,1995288,1996119,0,722,Monze,1995,288,1996,119
29106,1,AAAA0001,AAAA7937,WI_CMTR038,1996288,1997119,2880,1043,Monze,1996,288,1997,119
29107,1,AAAA0001,AAAA7937,WI_CMTR038,1997288,1998119,0,598,Monze,1997,288,1998,119
29108,1,AAAA0001,AAAA7937,WI_CMTR038,1998288,1999119,2535,845,Monze,1998,288,1999,119
29109,1,AAAA0001,AAAA7937,WI_CMTR038,1999288,2000119,886,855,Monze,1999,288,2000,119
29110,1,AAAA0001,AAAA7937,WI_CMTR038,2000288,2001119,0,855,Monze,2000,288,2001,119
29111,1,AAAA0001,AAAA7937,WI_CMTR038,2001288,2002119,1065,457,Monze,2001,288,2002,119
29112,1,AAAA0001,AAAA7937,WI_CMTR038,2002288,2003119,513,653,Monze,2002,288,2003,119
29113,1,AAAA0001,AAAA7937,WI_CMTR038,2003288,2004119,1200,856,Monze,2003,288,2004,119
29114,1,AAAA0001,AAAA7937,WI_CMTR038,2004288,2005119,0,637,Monze,2004,288,2005,119
29115,1,AAAA0001,AAAA7937,WI_CMTR038,2005288,2006119,4045,940,Monze,2005,288,2006,119
29116,1,AAAA0001,AAAA7937,WI_CMTR038,2006288,2007119,2450,796,Monze,2006,288,2007,119
29117,1,AAAA0001,AAAA7937,WI_CMTR038,2007288,2008119,3259,1031,Monze,2007,288,2008,119
29118,1,AAAA0001,AAAA7937,WI_CMTR038,2008288,2009119,0,678,Monze,2008,288,2009,119
29119,1,AAAA0001,AAAA7937,WI_CMTR038,2009288,2010119,0,907,Monze,2009,288,2010,119
29120,1,AAAA0001,AAAA7937,WI_CMTR038,2010288,2011119,0,697,Monze,2010,288,2011,119
29121,1,AAAA0001,AAAA7937,WI_CMTR038,2011288,2012119,0,570,Monze,2011,288,2012,119
29122,1,AAAA0001,AAAA7937,WI_CMTR038,2012288,2013119,0,702,Monze,2012,288,2013,119
29123,1,AAAA0001,AAAA7937,WI_CMTR038,2013288,2014119,833,675,Monze,2013,288,2014,119
29124,1,AAAA0001,AAAA7937,WI_CMTR038,2014288,2015119,0,656,Monze,2014,288,2015,119
29172,3,AAAA0001,AAAA7937,WI_CMTR038,1990288,1991119,4579,642,Monze,1990,288,1991,119
29173,3,AAAA0001,AAAA7937,WI_CMTR038,1991288,1992119,3793,478,Monze,1991,288,1992,119
29174,3,AAAA0001,AAAA7937,WI_CMTR038,1992288,1993119,5344,838,Monze,1992,288,1993,119
29175,3,AAAA0001,AAAA7937,WI_CMTR038,1993288,1994119,0,607,Monze,1993,288,1994,119
29176,3,AAAA0001,AAAA7937,WI_CMTR038,1994288,1995119,0,428,Monze,1994,288,1995,119
29177,3,AAAA0001,AAAA7937,WI_CMTR038,1995288,1996119,0,722,Monze,1995,288,1996,119
29178,3,AAAA0001,AAAA7937,WI_CMTR038,1996288,1997119,4595,1043,Monze,1996,288,1997,119
29179,3,AAAA0001,AAAA7937,WI_CMTR038,1997288,1998119,0,598,Monze,1997,288,1998,119
29180,3,AAAA0001,AAAA7937,WI_CMTR038,1998288,1999119,3998,845,Monze,1998,288,1999,119
29181,3,AAAA0001,AAAA7937,WI_CMTR038,1999288,2000119,1099,855,Monze,1999,288,2000,119
29182,3,AAAA0001,AAAA7937,WI_CMTR038,2000288,2001119,0,855,Monze,2000,288,2001,119
29183,3,AAAA0001,AAAA7937,WI_CMTR038,2001288,2002119,1538,457,Monze,2001,288,2002,119
29184,3,AAAA0001,AAAA7937,WI_CMTR038,2002288,2003119,526,653,Monze,2002,288,2003,119
29185,3,AAAA0001,AAAA7937,WI_CMTR038,2003288,2004119,1782,856,Monze,2003,288,2004,119
29186,3,AAAA0001,AAAA7937,WI_CMTR038,2004288,2005119,0,637,Monze,2004,288,2005,119
29187,3,AAAA0001,AAAA7937,WI_CMTR038,2005288,2006119,6362,940,Monze,2005,288,2006,119
29188,3,AAAA0001,AAAA7937,WI_CMTR038,2006288,2007119,3868,796,Monze,2006,288,2007,119
29189,3,AAAA0001,AAAA7937,WI_CMTR038,2007288,2008119,5388,1031,Monze,2007,288,2008,119
29190,3,AAAA0001,AAAA7937,WI_CMTR038,2008288,2009119,0,678,Monze,2008,288,2009,119
29191,3,AAAA0001,AAAA7937,WI_CMTR038,2009288,2010119,0,907,Monze,2009,288,2010,119
29192,3,AAAA0001,AAAA7937,WI_CMTR038,2010288,2011119,0,697,Monze,2010,288,2011,119
29193,3,AAAA0001,AAAA7937,WI_CMTR038,2011288,2012119,0,570,Monze,2011,288,2012,119
29194,3,AAAA0001,AAAA7937,WI_CMTR038,2012288,2013119,0,702,Monze,2012,288,2013,119
29195,3,AAAA0001,AAAA7937,WI_CMTR038,2013288,2014119,1078,675,Monze,2013,288,2014,119
29196,3,AAAA0001,AAAA7937,WI_CMTR038,2014288,2015119,0,656,Monze,2014,288,2015,119
29244,1,AAAA0001,AAAA7937,WI_ARBW401,1990288,1991119,1328,642,Monze,1990,288,1991,119
29245,1,AAAA0001,AAAA7937,WI_ARBW401,1991288,1992119,1833,478,Monze,1991,288,1992,119
29246,1,AAAA0001,AAAA7937,WI_ARBW401,1992288,1993119,800,838,Monze,1992,288,1993,119
29247,1,AAAA0001,AAAA7937,WI_ARBW401,1993288,1994119,0,607,Monze,1993,288,1994,119
29248,1,AAAA0001,AAAA7937,WI_ARBW401,1994288,1995119,0,428,Monze,1994,288,1995,119
29249,1,AAAA0001,AAAA7937,WI_ARBW401,1995288,1996119,0,722,Monze,1995,288,1996,119
29250,1,AAAA0001,AAAA7937,WI_ARBW401,1996288,1997119,0,1043,Monze,1996,288,1997,119
29251,1,AAAA0001,AAAA7937,WI_ARBW401,1997288,1998119,1525,598,Monze,1997,288,1998,119
29252,1,AAAA0001,AAAA7937,WI_ARBW401,1998288,1999119,777,845,Monze,1998,288,1999,119
29253,1,AAAA0001,AAAA7937,WI_ARBW401,1999288,2000119,1116,855,Monze,1999,288,2000,119
29254,1,AAAA0001,AAAA7937,WI_ARBW401,2000288,2001119,0,855,Monze,2000,288,2001,119
29255,1,AAAA0001,AAAA7937,WI_ARBW401,2001288,2002119,1423,457,Monze,2001,288,2002,119
29256,1,AAAA0001,AAAA7937,WI_ARBW401,2002288,2003119,446,653,Monze,2002,288,2003,119
29257,1,AAAA0001,AAAA7937,WI_ARBW401,2003288,2004119,903,856,Monze,2003,288,2004,119
29258,1,AAAA0001,AAAA7937,WI_ARBW401,2004288,2005119,0,637,Monze,2004,288,2005,119
29259,1,AAAA0001,AAAA7937,WI_ARBW401,2005288,2006119,242,940,Monze,2005,288,2006,119
29260,1,AAAA0001,AAAA7937,WI_ARBW401,2006288,2007119,2181,796,Monze,2006,288,2007,119
29261,1,AAAA0001,AAAA7937,WI_ARBW401,2007288,2008119,0,1031,Monze,2007,288,2008,119
29262,1,AAAA0001,AAAA7937,WI_ARBW401,2008288,2009119,0,678,Monze,2008,288,2009,119
29263,1,AAAA0001,AAAA7937,WI_ARBW401,2009288,2010119,232,907,Monze,2009,288,2010,119
29264,1,AAAA0001,AAAA7937,WI_ARBW401,2010288,2011119,0,697,Monze,2010,288,2011,119
29265,1,AAAA0001,AAAA7937,WI_ARBW401,2011288,2012119,0,570,Monze,2011,288,2012,119
29266,1,AAAA0001,AAAA7937,WI_ARBW401,2012288,2013119,0,702,Monze,2012,288,2013,119
29267,1,AAAA0001,AAAA7937,WI_ARBW401,2013288,2014119,470,675,Monze,2013,288,2014,119
29268,1,AAAA0001,AAAA7937,WI_ARBW401,2014288,2015119,0,656,Monze,2014,288,2015,119
29316,3,AAAA0001,AAAA7937,WI_ARBW401,1990288,1991119,1589,642,Monze,1990,288,1991,119
29317,3,AAAA0001,AAAA7937,WI_ARBW401,1991288,1992119,2706,478,Monze,1991,288,1992,119
29318,3,AAAA0001,AAAA7937,WI_ARBW401,1992288,1993119,798,838,Monze,1992,288,1993,119
29319,3,AAAA0001,AAAA7937,WI_ARBW401,1993288,1994119,0,607,Monze,1993,288,1994,119
29320,3,AAAA0001,AAAA7937,WI_ARBW401,1994288,1995119,0,428,Monze,1994,288,1995,119
29321,3,AAAA0001,AAAA7937,WI_ARBW401,1995288,1996119,0,722,Monze,1995,288,1996,119
29322,3,AAAA0001,AAAA7937,WI_ARBW401,1996288,1997119,0,1043,Monze,1996,288,1997,119
29323,3,AAAA0001,AAAA7937,WI_ARBW401,1997288,1998119,2312,598,Monze,1997,288,1998,119
29324,3,AAAA0001,AAAA7937,WI_ARBW401,1998288,1999119,766,845,Monze,1998,288,1999,119
29325,3,AAAA0001,AAAA7937,WI_ARBW401,1999288,2000119,1406,855,Monze,1999,288,2000,119
29326,3,AAAA0001,AAAA7937,WI_ARBW401,2000288,2001119,0,855,Monze,2000,288,2001,119
29327,3,AAAA0001,AAAA7937,WI_ARBW401,2001288,2002119,1757,457,Monze,2001,288,2002,119
29328,3,AAAA0001,AAAA7937,WI_ARBW401,2002288,2003119,492,653,Monze,2002,288,2003,119
29329,3,AAAA0001,AAAA7937,WI_ARBW401,2003288,2004119,1080,856,Monze,2003,288,2004,119
29330,3,AAAA0001,AAAA7937,WI_ARBW401,2004288,2005119,0,637,Monze,2004,288,2005,119
29331,3,AAAA0001,AAAA7937,WI_ARBW401,2005288,2006119,218,940,Monze,2005,288,2006,119
29332,3,AAAA0001,AAAA7937,WI_ARBW401,2006288,2007119,2706,796,Monze,2006,288,2007,119
29333,3,AAAA0001,AAAA7937,WI_ARBW401,2007288,2008119,0,1031,Monze,2007,288,2008,119
29334,3,AAAA0001,AAAA7937,WI_ARBW401,2008288,2009119,0,678,Monze,2008,288,2009,119
29335,3,AAAA0001,AAAA7937,WI_ARBW401,2009288,2010119,232,907,Monze,2009,288,2010,119
29336,3,AAAA0001,AAAA7937,WI_ARBW401,2010288,2011119,0,697,Monze,2010,288,2011,119
29337,3,AAAA0001,AAAA7937,WI_ARBW401,2011288,2012119,0,570,Monze,2011,288,2012,119
29338,3,AAAA0001,AAAA7937,WI_ARBW401,2012288,2013119,0,702,Monze,2012,288,2013,119
29339,3,AAAA0001,AAAA7937,WI_ARBW401,2013288,2014119,592,675,Monze,2013,288,2014,119
29340,3,AAAA0001,AAAA7937,WI_ARBW401,2014288,2015119,0,656,Monze,2014,288,2015,119
29388,1,AAAA0001,AAAA7937,WI_LVUY032,1990288,1991119,0,642,Monze,1990,288,1991,119
29389,1,AAAA0001,AAAA7937,WI_LVUY032,1991288,1992119,0,478,Monze,1991,288,1992,119
29390,1,AAAA0001,AAAA7937,WI_LVUY032,1992288,1993119,0,838,Monze,1992,288,1993,119
29391,1,AAAA0001,AAAA7937,WI_LVUY032,1993288,1994119,0,607,Monze,1993,288,1994,119
29392,1,AAAA0001,AAAA7937,WI_LVUY032,1994288,1995119,0,428,Monze,1994,288,1995,119
29393,1,AAAA0001,AAAA7937,WI_LVUY032,1995288,1996119,0,722,Monze,1995,288,1996,119
29394,1,AAAA0001,AAAA7937,WI_LVUY032,1996288,1997119,0,1043,Monze,1996,288,1997,119
29395,1,AAAA0001,AAAA7937,WI_LVUY032,1997288,1998119,0,598,Monze,1997,288,1998,119
29396,1,AAAA0001,AAAA7937,WI_LVUY032,1998288,1999119,0,845,Monze,1998,288,1999,119
29397,1,AAAA0001,AAAA7937,WI_LVUY032,1999288,2000119,0,855,Monze,1999,288,2000,119
29398,1,AAAA0001,AAAA7937,WI_LVUY032,2000288,2001119,0,855,Monze,2000,288,2001,119
29399,1,AAAA0001,AAAA7937,WI_LVUY032,2001288,2002119,1763,457,Monze,2001,288,2002,119
29400,1,AAAA0001,AAAA7937,WI_LVUY032,2002288,2003119,379,653,Monze,2002,288,2003,119
29401,1,AAAA0001,AAAA7937,WI_LVUY032,2003288,2004119,742,856,Monze,2003,288,2004,119
29402,1,AAAA0001,AAAA7937,WI_LVUY032,2004288,2005119,0,637,Monze,2004,288,2005,119
29403,1,AAAA0001,AAAA7937,WI_LVUY032,2005288,2006119,0,940,Monze,2005,288,2006,119
29404,1,AAAA0001,AAAA7937,WI_LVUY032,2006288,2007119,0,796,Monze,2006,288,2007,119
29405,1,AAAA0001,AAAA7937,WI_LVUY032,2007288,2008119,0,1031,Monze,2007,288,2008,119
29406,1,AAAA0001,AAAA7937,WI_LVUY032,2008288,2009119,0,678,Monze,2008,288,2009,119
29407,1,AAAA0001,AAAA7937,WI_LVUY032,2009288,2010119,0,907,Monze,2009,288,2010,119
29408,1,AAAA0001,AAAA7937,WI_LVUY032,2010288,2011119,0,697,Monze,2010,288,2011,119
29409,1,AAAA0001,AAAA7937,WI_LVUY032,2011288,2012119,0,570,Monze,2011,288,2012,119
29410,1,AAAA0001,AAAA7937,WI_LVUY032,2012288,2013119,0,702,Monze,2012,288,2013,119
29411,1,AAAA0001,AAAA7937,WI_LVUY032,2013288,2014119,385,675,Monze,2013,288,2014,119
29412,1,AAAA0001,AAAA7937,WI_LVUY032,2014288,2015119,0,656,Monze,2014,288,2015,119
29460,3,AAAA0001,AAAA7937,WI_LVUY032,1990288,1991119,0,642,Monze,1990,288,1991,119
29461,3,AAAA0001,AAAA7937,WI_LVUY032,1991288,1992119,0,478,Monze,1991,288,1992,119
29462,3,AAAA0001,AAAA7937,WI_LVUY032,1992288,1993119,0,838,Monze,1992,288,1993,119
29463,3,AAAA0001,AAAA7937,WI_LVUY032,1993288,1994119,0,607,Monze,1993,288,1994,119
29464,3,AAAA0001,AAAA7937,WI_LVUY032,1994288,1995119,0,428,Monze,1994,288,1995,119
29465,3,AAAA0001,AAAA7937,WI_LVUY032,1995288,1996119,0,722,Monze,1995,288,1996,119
29466,3,AAAA0001,AAAA7937,WI_LVUY032,1996288,1997119,0,1043,Monze,1996,288,1997,119
29467,3,AAAA0001,AAAA7937,WI_LVUY032,1997288,1998119,0,598,Monze,1997,288,1998,119
29468,3,AAAA0001,AAAA7937,WI_LVUY032,1998288,1999119,0,845,Monze,1998,288,1999,119
29469,3,AAAA0001,AAAA7937,WI_LVUY032,1999288,2000119,0,855,Monze,1999,288,2000,119
29470,3,AAAA0001,AAAA7937,WI_LVUY032,2000288,2001119,0,855,Monze,2000,288,2001,119
29471,3,AAAA0001,AAAA7937,WI_LVUY032,2001288,2002119,2314,457,Monze,2001,288,2002,119
29472,3,AAAA0001,AAAA7937,WI_LVUY032,2002288,2003119,363,653,Monze,2002,288,2003,119
29473,3,AAAA0001,AAAA7937,WI_LVUY032,2003288,2004119,1080,856,Monze,2003,288,2004,119
29474,3,AAAA0001,AAAA7937,WI_LVUY032,2004288,2005119,0,637,Monze,2004,288,2005,119
29475,3,AAAA0001,AAAA7937,WI_LVUY032,2005288,2006119,0,940,Monze,2005,288,2006,119
29476,3,AAAA0001,AAAA7937,WI_LVUY032,2006288,2007119,0,796,Monze,2006,288,2007,119
29477,3,AAAA0001,AAAA7937,WI_LVUY032,2007288,2008119,0,1031,Monze,2007,288,2008,119
29478,3,AAAA0001,AAAA7937,WI_LVUY032,2008288,2009119,0,678,Monze,2008,288,2009,119
29479,3,AAAA0001,AAAA7937,WI_LVUY032,2009288,2010119,0,907,Monze,2009,288,2010,119
29480,3,AAAA0001,AAAA7937,WI_LVUY032,2010288,2011119,0,697,Monze,2010,288,2011,119
29481,3,AAAA0001,AAAA7937,WI_LVUY032,2011288,2012119,0,570,Monze,2011,288,2012,119
29482,3,AAAA0001,AAAA7937,WI_LVUY032,2012288,2013119,0,702,Monze,2012,288,2013,119
29483,3,AAAA0001,AAAA7937,WI_LVUY032,2013288,2014119,369,675,Monze,2013,288,2014,119
29484,3,AAAA0001,AAAA7937,WI_LVUY032,2014288,2015119,0,656,Monze,2014,288,2015,119
29532,1,AAAA0001,AAAA7937,WI_CMTN008,1990288,1991119,2837,642,Monze,1990,288,1991,119
29533,1,AAAA0001,AAAA7937,WI_CMTN008,1991288,1992119,1413,478,Monze,1991,288,1992,119
29534,1,AAAA0001,AAAA7937,WI_CMTN008,1992288,1993119,2106,838,Monze,1992,288,1993,119
29535,1,AAAA0001,AAAA7937,WI_CMTN008,1993288,1994119,0,607,Monze,1993,288,1994,119
29536,1,AAAA0001,AAAA7937,WI_CMTN008,1994288,1995119,0,428,Monze,1994,288,1995,119
29537,1,AAAA0001,AAAA7937,WI_CMTN008,1995288,1996119,0,722,Monze,1995,288,1996,119
